,date,position,track_id,track_name,artist,streams,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,duration_mins
197311,2019-09-17,112,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36914,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
197477,2019-09-18,78,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,45630,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
197512,2019-09-18,113,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36073,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
197678,2019-09-19,79,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,46110,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
197708,2019-09-19,109,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,37081,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
197875,2019-09-20,76,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,46052,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
197909,2019-09-20,110,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36670,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198067,2019-09-21,68,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47599,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
198097,2019-09-21,98,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36695,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198199,2019-09-21,200,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24294,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
198266,2019-09-22,67,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47643,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
198286,2019-09-22,87,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38792,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198386,2019-09-22,187,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25182,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
198418,2019-09-23,19,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,114875,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
198476,2019-09-23,77,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,44785,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
198484,2019-09-23,85,2Psdx1VyBJOwuuHgekmncc,RAINBOW,TWICE,42279,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,177086,2019-09-23,46,0.7759999999999999,0.8440000000000001,0,-3.6260000000000003,1,0.16699999999999998,0.0203,1.25e-06,0.14,0.716,133.987,7649594,"['k-pop', 'k-pop girl group']",2.951433333333333
198485,2019-09-23,86,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,42220,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198513,2019-09-23,114,4W9IB5GJB8w6t9dcvdHb8B,GET LOUD,TWICE,35266,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,186970,2019-09-23,47,0.727,0.956,11,-3.636,0,0.0725,0.046,0.00128,0.33799999999999997,0.851,119.999,7649594,"['k-pop', 'k-pop girl group']",3.1161666666666665
198528,2019-09-23,129,3wDW4OofLMg3fL2BihWzAp,TRICK IT,TWICE,32748,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,193995,2019-09-23,46,0.7559999999999999,0.897,0,-3.998,0,0.078,0.0895,1.6800000000000002e-05,0.14,0.619,128.03799999999998,7649594,"['k-pop', 'k-pop girl group']",3.23325
198532,2019-09-23,133,3hPFPOXY0ll2nZOS4oeaZM,LOVE FOOLISH,TWICE,32321,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,191228,2019-09-23,48,0.72,0.836,2,-2.306,0,0.1,0.11,2.74e-06,0.0575,0.623,114.961,7649594,"['k-pop', 'k-pop girl group']",3.187133333333333
198551,2019-09-23,152,5RyWp0PkR0Zns1ThRftc6y,21:29,TWICE,30012,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,228916,2019-09-23,45,0.654,0.725,11,-5.016,1,0.03,0.114,0.0,0.376,0.588,89.986,7649594,"['k-pop', 'k-pop girl group']",3.8152666666666666
198597,2019-09-23,198,3D9GjkfqcBGxw1VlCOGG9x,BREAKTHROUGH - Korean Ver.,TWICE,26587,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,217650,2019-09-23,46,0.866,0.722,6,-3.3360000000000003,0,0.127,0.0486,0.0,0.0926,0.68,112.006,7649594,"['k-pop', 'k-pop girl group']",3.6275
198606,2019-09-24,7,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,161445,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
198674,2019-09-24,75,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,44901,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
198683,2019-09-24,84,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,42607,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198685,2019-09-24,86,2Psdx1VyBJOwuuHgekmncc,RAINBOW,TWICE,41971,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,177086,2019-09-23,46,0.7759999999999999,0.8440000000000001,0,-3.6260000000000003,1,0.16699999999999998,0.0203,1.25e-06,0.14,0.716,133.987,7649594,"['k-pop', 'k-pop girl group']",2.951433333333333
198722,2019-09-24,123,4W9IB5GJB8w6t9dcvdHb8B,GET LOUD,TWICE,34691,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,186970,2019-09-23,47,0.727,0.956,11,-3.636,0,0.0725,0.046,0.00128,0.33799999999999997,0.851,119.999,7649594,"['k-pop', 'k-pop girl group']",3.1161666666666665
198729,2019-09-24,130,3wDW4OofLMg3fL2BihWzAp,TRICK IT,TWICE,32363,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,193995,2019-09-23,46,0.7559999999999999,0.897,0,-3.998,0,0.078,0.0895,1.6800000000000002e-05,0.14,0.619,128.03799999999998,7649594,"['k-pop', 'k-pop girl group']",3.23325
198731,2019-09-24,132,3hPFPOXY0ll2nZOS4oeaZM,LOVE FOOLISH,TWICE,32251,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,191228,2019-09-23,48,0.72,0.836,2,-2.306,0,0.1,0.11,2.74e-06,0.0575,0.623,114.961,7649594,"['k-pop', 'k-pop girl group']",3.187133333333333
198771,2019-09-24,172,5RyWp0PkR0Zns1ThRftc6y,21:29,TWICE,28896,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,228916,2019-09-23,45,0.654,0.725,11,-5.016,1,0.03,0.114,0.0,0.376,0.588,89.986,7649594,"['k-pop', 'k-pop girl group']",3.8152666666666666
198799,2019-09-24,200,3D9GjkfqcBGxw1VlCOGG9x,BREAKTHROUGH - Korean Ver.,TWICE,26433,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,217650,2019-09-23,46,0.866,0.722,6,-3.3360000000000003,0,0.127,0.0486,0.0,0.0926,0.68,112.006,7649594,"['k-pop', 'k-pop girl group']",3.6275
198805,2019-09-25,6,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,172841,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
198875,2019-09-25,76,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,46152,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
198881,2019-09-25,82,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,43057,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
198931,2019-09-25,132,2Psdx1VyBJOwuuHgekmncc,RAINBOW,TWICE,31995,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,177086,2019-09-23,46,0.7759999999999999,0.8440000000000001,0,-3.6260000000000003,1,0.16699999999999998,0.0203,1.25e-06,0.14,0.716,133.987,7649594,"['k-pop', 'k-pop girl group']",2.951433333333333
198998,2019-09-25,199,4W9IB5GJB8w6t9dcvdHb8B,GET LOUD,TWICE,26462,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,186970,2019-09-23,47,0.727,0.956,11,-3.636,0,0.0725,0.046,0.00128,0.33799999999999997,0.851,119.999,7649594,"['k-pop', 'k-pop girl group']",3.1161666666666665
199004,2019-09-26,5,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,177329,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
199074,2019-09-26,75,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47305,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
199079,2019-09-26,80,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,44152,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
199195,2019-09-26,196,2Psdx1VyBJOwuuHgekmncc,RAINBOW,TWICE,26959,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,177086,2019-09-23,46,0.7759999999999999,0.8440000000000001,0,-3.6260000000000003,1,0.16699999999999998,0.0203,1.25e-06,0.14,0.716,133.987,7649594,"['k-pop', 'k-pop girl group']",2.951433333333333
199204,2019-09-27,5,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,173078,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
199273,2019-09-27,74,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,46728,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
199281,2019-09-27,82,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,42736,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
199406,2019-09-28,7,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,165493,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
199469,2019-09-28,70,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47765,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
199478,2019-09-28,79,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,43046,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
199591,2019-09-28,192,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,25088,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
199592,2019-09-28,193,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24863,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
199606,2019-09-29,7,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,156241,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
199670,2019-09-29,71,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,45451,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
199677,2019-09-29,78,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,41628,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
199782,2019-09-29,183,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,24557,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
199793,2019-09-29,194,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,23683,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
199806,2019-09-30,7,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,167256,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
199876,2019-09-30,77,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,46025,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
199880,2019-09-30,81,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,43684,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
199992,2019-09-30,193,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,26780,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
200007,2019-10-01,8,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,157673,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
200078,2019-10-01,79,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,43734,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
200087,2019-10-01,88,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,41019,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
200208,2019-10-02,9,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,140488,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
200279,2019-10-02,80,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,42967,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
200286,2019-10-02,87,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,39833,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
200411,2019-10-03,12,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,133595,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
200478,2019-10-03,79,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,43850,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
200486,2019-10-03,87,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,40514,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
200614,2019-10-04,15,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,127720,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
200677,2019-10-04,78,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,44433,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
200699,2019-10-04,100,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,39002,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
200815,2019-10-05,16,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,123360,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
200873,2019-10-05,74,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,45027,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
200891,2019-10-05,92,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,39280,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
201015,2019-10-06,16,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,125856,7n2Ycct7Beij7Dj7meI4X0,5efEhTY3yPlGU4Ofu2yi7F,206868,2019-09-23,67,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.4478
201075,2019-10-06,76,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,44095,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
